date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,strategic_score,lgbm_component,strategic_score_norm,final_score,is_top20
2026-08-28,Client,2026-08-26 06:58:00,Naver News,https://www.dailypharm.com/user/news/341780?REFERER=NP,[데일리팜]샤페론 누세핀 ‘전신 염증 증후군 치료 조성물’ 특허 등록 결정,데일리팜=이석준 기자] 샤페론은 자사의 정맥주사용 염증복합체(inflammasome) 억제제 ‘누세핀(NuSepin)’의 핵심 용도가 특허청으로부터 특허결정을 받았다고 25일 밝혔다. 이번 출원은 원인을 가리지 않는 ‘혈관마비 증후군’과 그 상위 개념인 ‘전신염증반응증후군(SIRS)’ 전반으로 대상 질환을 넓혔다. 특정 원인이 아니라 전신적 과염증으로 혈관 긴장도가 소실되고 다발성 장기 부전….,데일리팜=이석준 기자] 샤페론은 자사의 정맥주사용 염증복합체(inflammasome) 억제제 ‘누세핀(NuSepin)’의 핵심 용도가 특허청으로부터 특허결정을 받았다고 25일 밝혔다. 이번 출원은 원인을 가리지 않는 ‘혈관마비 증후군’과 그 상위 개념인 ‘전신염증반응증후군(SIRS)’ 전반으로 대상 질환을 넓혔다. 특정 원인이 아니라 전신적 과염증으로 혈관 긴장도가 소실되고 다발성 장기 부전…,local,10,노보노디스크,,,0.559026893369232,,7.0,5.59026893369232,3.1818181818181817,4.626888632942665,False
2026-08-28,BD,2026-08-27 17:49:00,Naver News,https://www.ppss.kr/news/articleView.html?idxno=307686,"'적자 바이오' 공식 깬 에임드바이오…창립 8년, 진짜 승부는 지금부터 - ㅍㅍㅅㅅ PPSS",8년 전 병원에서 출발한 에임드바이오가 조 단위 기술수출을 실제 임상과 흑자로 바꾸며 ‘계약만 큰 바이오’의 공식을 깨고 있다.27일 제.,(PPSS 이주환 기자) 8년 전 병원에서 출발한 에임드바이오가 조 단위 기술수출을 실제 임상과 흑자로 바꾸며 ‘계약만 큰 바이오’의 공식을 깨고 있다.27일 제,local,10,베링거인겔하임,,,0.5113381726360084,,8.0,5.1133817263600845,3.6363636363636367,4.522574490361506,False
2026-08-28,Therapeutic Areas,2026-08-28 00:45:00,Naver News,https://www.chosun.com/international/asia/2026/08/28/5CMF3C7OHJDG3DIIOS3OPOSUKQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,"아기 납치 막으려 출입문 폐쇄, 파키스탄 신생아 병원의 비극","파키스탄 이슬라마바드 병원 화재로 신생아 14명이 사망함. 신생아 납치 방지를 위해 폐쇄했던 출입문이 대피를 막아 피해가 커졌으며, 병원의 소방 시설 미비와 안전 관리 부실 문제가 다시 지적됨.","파키스탄 이슬라마바드 병원 화재로 신생아 14명이 사망함. 신생아 납치 방지를 위해 폐쇄했던 출입문이 대피를 막아 피해가 커졌으며, 병원의 소방 시설 미비와 안전 관리 부실 문제가 다시 지적됨.",local,2,난임,,,0.6017024879483126,,5.0,6.017024879483126,2.2727272727272725,4.519305836780784,False
2026-08-28,Client,2026-08-26 15:14:00,Naver News,https://bizhankook.com/articles/sk-biopharm-bets-on-biohaven.html,SK바이오팜이 1.1조원 베팅한 바이오헤이븐의 ‘매력’,SK바이오팜이 아일랜드 바이오기업 바이오헤이븐으로부터 1조 1000억 원 규모의 뇌전증 신약 후보물질 ‘오파칼림’을 도입하며 주목받고 있습니다. 세노바메이트의 뒤를 이을 차세대 파이프라인 확보와 더불어 CNS 및 ADC 분야까지 영향력을 넓히고 있는 바이오헤이븐의 핵심 경쟁력을 분석합니다.,SK바이오팜이 아일랜드 바이오기업 바이오헤이븐으로부터 1조 1000억 원 규모의 뇌전증 신약 후보물질 ‘오파칼림’을 도입하며 주목받고 있습니다. 세노바메이트의 뒤를 이을 차세대 파이프라인 확보와 더불어 CNS 및 ADC 분야까지 영향력을 넓히고 있는 바이오헤이븐의 핵심 경쟁력을 분석합니다.,local,10,화이자,,,0.5023446305790605,,8.0,5.023446305790605,3.6363636363636367,4.468613238019818,False
2026-08-28,BD,2026-08-26 16:23:00,Naver News,https://www.seoulfn.com/news/articleView.html?idxno=636496,대형 기술수출 잇따른 K-바이오···하반기도 '빅딜' 이어지나 - 서울파이낸스,올해 국내 제약·바이오 기업의 기술수출 규모가 17조원을 넘어 지난해 연간 실적의 64%를 웃돌면서 역대 최대 기록 경신에 대한 기대.,[서울파이낸스 권서현 기자] 올해 국내 제약·바이오 기업의 기술수출 규모가 17조원을 넘어 지난해 연간 실적의 64%를 웃돌면서 역대 최대 기록 경신에 대한 기대,local,10,GSK,,,0.5193698149294169,,7.0,5.193698149294169,3.1818181818181817,4.388946162303775,False
2026-08-28,Client,2026-08-26 15:30:00,Naver News,http://www.the-biz.co.kr/news/articleView.html?idxno=726860,특허 지킨 앱티스… 글로벌 제약사 줄 세울 '무기' 챙겼다 - THE Biz(더비즈),=서동민 기자] 글로벌 항암제 시장의 최대 격전지로 떠오른 항체약물접합체(ADC) 경쟁의 무게중심이 달라졌다. 과거에는 암세포를 찾아가는.,[THE Biz(더비즈)=서동민 기자] 글로벌 항암제 시장의 최대 격전지로 떠오른 항체약물접합체(ADC) 경쟁의 무게중심이 달라졌다. 과거에는 암세포를 찾아가는,local,10,다이이찌산쿄,,,0.5126510828798277,,7.0,5.126510828798278,3.1818181818181817,4.34863377000624,False
2026-08-28,Distribution,2026-08-26 16:20:00,Naver News,https://m.skyedaily.com/news_view.html?ID=310488,“바이오 시장으로 투자 몰릴 것”… CPHI 2026 개막,“우리나라 제약·바이오의 앞날이 창창하다는 확신이 들었다” 25일 서울시 강남구 코엑스에서 막을 올린 ‘CPHI/H...,“우리나라 제약·바이오의 앞날이 창창하다는 확신이 들었다” 25일 서울시 강남구 코엑스에서 막을 올린 ‘CPHI/H...,local,10,DKSH,,,0.41486229709580075,,10.0,4.148622970958008,4.545454545454545,4.3073556007566225,False
2026-08-28,Client,2026-08-28 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=16&nid=331676,[약업신문]‘젭바운드’ 사용하면 의료비가 바운스 바운스?,비만 치료제 ‘젭바운드’(티어제파타이드) 덕분에 의료비 지출액이 뚝~일라이 릴리社가 55세 이상의 성인 비만환자 및 과다체중자들을 대상으로 진행한 실제 임상현장 연구(real-world study)에서 도출된 결...,비만 치료제 ‘젭바운드’(티어제파타이드) 덕분에 의료비 지출액이 뚝~일라이 릴리社가 55세 이상의 성인 비만환자 및 과다체중자들을 대상으로 진행한 실제 임상현장 연구(real-world study)에서 도출된 결...,local,10,릴리,,,0.7131590879385503,,0.0,7.131590879385503,0.0,4.278954527631302,False
2026-08-28,Client,2026-08-26 07:02:00,Naver News,https://bravo.etoday.co.kr/view/atc_view/19900,“알츠하이머 치료제 인슐린처럼”… 美서 집에서 맞는 ‘레켐비’ 출시,병원에서 정맥주사로 맞아야 했던 알츠하이머병 치료제를 당뇨 환자가 인슐린을 맞듯 집에서 주사할 수 있는 길이 열렸다.일본 에자이와.,(어도비 스톡)병원에서 정맥주사로 맞아야 했던 알츠하이머병 치료제를 당뇨 환자가 인슐린을 맞듯 집에서 주사할 수 있는 길이 열렸다.일본 에자이와,local,10,바이오젠,,,0.4018956957923658,,10.0,4.018956957923658,4.545454545454545,4.229555992936013,False
2026-08-28,Client,2026-08-27 04:00:00,Naver News,http://weekly.chosun.com/news/articleView.html?idxno=54536,위고비의 반전… 식욕 스위치 활성화한다,"지금 전 세계에서 가장 주목받는 비만 치료제는 위고비와 마운자로 같은 ‘글루카곤 유사 펩타이드-1(GLP-1)’ 계열 약물이다. 보통 GLP-1 계열 약물은 뇌의 신경세포를 억제해 배고픔을 잊게 만든다는 게 기존의 유력한 가설이었다. 그런데 이러한 통념을 뒤집는 정반대의 연구 결과가 나와 이목을 집중시키고 있다. 미국 예일대 의대 연구팀에 따르면, GLP-1 계열 약물은 오히려 배고픔을 유발하는 신경세포를 활성화해 지방을 줄이고 체중 감량을 이끈다고 한다.","지금 전 세계에서 가장 주목받는 비만 치료제는 위고비와 마운자로 같은 ‘글루카곤 유사 펩타이드-1(GLP-1)’ 계열 약물이다. 보통 GLP-1 계열 약물은 뇌의 신경세포를 억제해 배고픔을 잊게 만든다는 게 기존의 유력한 가설이었다. 그런데 이러한 통념을 뒤집는 정반대의 연구 결과가 나와 이목을 집중시키고 있다. 미국 예일대 의대 연구팀에 따르면, GLP-1 계열 약물은 오히려 배고픔을 유발하는 신경세포를 활성화해 지방을 줄이고 체중 감량을 이끈다고 한다. 배고픔을 관장하는 신경세포가 깨어나는데도 어떻게 지방이 감소하는 것일까. 그",local,10,노보노디스크,,,0.7048454100828805,,0.0,7.048454100828804,0.0,4.2290724604972825,False
2026-08-28,Client,2026-08-28 07:42:00,Naver News,https://www.sedaily.com/article/20084114?ref=naver,난공불락 췌장암…40년 만에 ‘표적치료’ 길 열렸다,미국 식품의약국(FDA)이 범(汎)-RAS(Pan-RAS) 변이를 억제하는 췌장암 치료제를 승인했다. 단일 변이가 아닌 다양한 RAS 변이를 동시에 억제하는 치료제가 허가된 것은 이번이 처음이다. RAS 변이는 폐암·췌장암·대장암 등 주요 난치암의 발병에 관여하는 만큼.,미국 식품의약국(FDA)이 범(汎)-RAS(Pan-RAS) 변이를 억제하는 췌장암 치료제를 승인했다. 단일 변이가 아닌 다양한 RAS 변이를 동시에 억제하는 치료제가 허가된 것은 이번이 처음이다. RAS 변이는 폐암·췌장암·대장암 등 주요 난치암의 발병에 관여하는 만큼,local,10,암젠,,,0.4908719556390394,,7.0,4.908719556390394,3.1818181818181817,4.217959006561509,False
2026-08-28,Client,2026-08-27 07:06:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=69285,"삼천당제약, 비젠프리 다음은 8㎎…고용량 독립 개발과제로 구체화",삼천당제약이 아일리아 바이오시밀러 비젠프리(SCD411)의 개발축을 고용량 8㎎까지 확대하고 있다. 기존 2㎎ 제품의 글로벌 허가와 판매를 진행하는 동시에 후속 고용량 제품을 별도 프로젝트로 분리하면서 차기 시장 대응에 나섰다.바이오시밀러 연구과제 단일.,[메디코파마뉴스=정재노 기자] 삼천당제약이 아일리아 바이오시밀러 비젠프리(SCD411)의 개발축을 고용량 8㎎까지 확대하고 있다. 기존 2㎎ 제품의 글로벌 허가와 판매를 진행하는 동시에 후속 고용량 제품을 별도 프로젝트로 분리하면서 차기 시장 대응에 나섰다.바이오시밀러 연구과제 단일,local,10,리제네론,,,0.48900563762905874,,7.0,4.8900563762905875,3.1818181818181817,4.206761098501625,False
2026-08-28,BD,2026-08-28 09:36:00,Naver News,https://www.shinailbo.co.kr/news/articleView.html?idxno=5055917,"애드바이오텍, 엠투웬티와 헬스케어 제품 공동개발…'마요펫' 독점 유통 - 신아일보",애드바이오텍이 디지털 헬스케어 기업 엠투웬티(M20)와 중저주파 복합자극 기술을 활용한 헬스케어 제품을 공동 개발하고 국내외 시장 확대에 나선다.애드바이오텍은 엠.,애드바이오텍이 디지털 헬스케어 기업 엠투웬티(M20)와 중저주파 복합자극 기술을 활용한 헬스케어 제품을 공동 개발하고 국내외 시장 확대에 나선다.애드바이오텍은 엠,local,10,합병,,,0.39362261621038475,,10.0,3.9362261621038472,4.545454545454545,4.179917515444126,False
2026-08-28,Client,2026-08-28 05:52:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=541723,"""1차 유지요법이 장기 생존 발판""  바벤시오, 실제 임상서 가치 입증 - 약사공론",한국머크가 요로상피세포암 치료 환경에서 장기 생존과 치료 연속성을 위한 전략으로 바벤시오(성분명 아벨루맙)의 임상적 가치를 다시 조명했다. 최근 새로운 1차 치료.,한국머크가 요로상피세포암 치료 환경에서 장기 생존과 치료 연속성을 위한 전략으로 바벤시오(성분명 아벨루맙)의 임상적 가치를 다시 조명했다. 최근 새로운 1차 치료,local,10,머크,,,0.6928836713787649,,0.0,6.92883671378765,0.0,4.15730202827259,False
2026-08-28,Client,2026-08-26 13:21:00,Naver News,https://www.newspim.com/news/view/20260826000407,3조 기술수출했는데 몸값은 6400억?…한미약품 비만약 계산법,한미약품이 차세대 비만치료제 'HM17321(LA-UCN2)'을 제넨텍에 최대 3조원대 규모로 기술수출하면서 신약 가치에 대한 시장의 관심도 높아지고 있다. 다만 최대 3조2000억원에 달하는 계약 규모와 별개로 일부 증권사가.,[서울=뉴스핌] 김신영 기자 = 한미약품이 차세대 비만치료제 'HM17321(LA-UCN2)'을 제넨텍에 최대 3조원대 규모로 기술수출하면서 신약 가치에 대한 시장의 관심도 높아지고 있다. 다만 최대 3조2000억원에 달하는 계약 규모와 별개로 일부 증권사가,local,10,노보노디스크,,,0.38895325285348176,,10.0,3.8895325285348177,4.545454545454545,4.151901335302709,False
2026-08-28,BD,2026-08-28 06:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=416669,"마이크로니들, 비만약·면역치료 확장…""전달 재현성 관건"" - 메디파나뉴스","마이크로니들 어레이 패치(MAP)가 국소치료제를 넘어 알레르기 면역치료와 GLP-1 계열 비만 치료제 등으로 적용 범위를 넓히고 있다. 임상단계에서 약물 전달 가능성을 확인한 만큼, 목표 용량을 피부에 재현성 있게 전달하고 이를 품질시험과 임상 약동학으로 입증하는 과정이 제품화의 핵심 과제로 제시됐다. 27일 서울 코엑스에서 열린 CPHI/Hi Korea.","마이크로니들 어레이 패치(MAP)가 국소치료제를 넘어 알레르기 면역치료와 GLP-1 계열 비만 치료제 등으로 적용 범위를 넓히고 있다. 임상단계에서 약물 전달 가능성을 확인한 만큼, 목표 용량을 피부에 재현성 있게 전달하고 이를 품질시험과 임상 약동학으로 입증하는 과정이 제품화의 핵심 과제로 제시됐다. 27일 서울 코엑스에서 열린 CPHI/Hi Korea",local,10,백신,,,0.6877345848645211,,0.0,6.877345848645211,0.0,4.126407509187127,False
2026-08-28,Product Approval,2026-08-28 08:22:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=416677,"FDA, 온난 자가면역 용혈성 빈혈 첫 치료제 '이마비' 승인 - 메디파나뉴스","미국에서 온난 자가면역 용혈성 빈혈 환자를 위한 최초의 허가 치료제가 등장했다. 기존에는 코르티코스테로이드와 면역억제제 등에 의존해 왔지만, 질환 발생에 관여하는 병원성 항체를 직접 줄이는 표적치료 선택지가 마련됐다. 미국 식품의약국(FDA)은 25일(현지 시각) 얀센 바이오텍의 '이마비(Imaavy, 성분명 니포칼리맙-aahu)'를 온난 자가면역 용혈성.","미국에서 온난 자가면역 용혈성 빈혈 환자를 위한 최초의 허가 치료제가 등장했다. 기존에는 코르티코스테로이드와 면역억제제 등에 의존해 왔지만, 질환 발생에 관여하는 병원성 항체를 직접 줄이는 표적치료 선택지가 마련됐다. 미국 식품의약국(FDA)은 25일(현지 시각) 얀센 바이오텍의 '이마비(Imaavy, 성분명 니포칼리맙-aahu)'를 온난 자가면역 용혈성",local,2,적응증,,,0.46656274083321314,,7.0,4.665627408332131,3.1818181818181817,4.072103717726551,False
2026-08-28,Client,2026-08-26 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=78633,"경구 위고비, 비만약 '새 환자' 확보… 신규처방 80% 'GLP-1 초치료'",경구형 비만치료제가 기존 주사제 환자를 옮겨오는 데 그치지 않고 비만약을 처음 사용하는 환자를 시장으로 끌어들이는 모습이다.미국에서 경구용 위고비 신규 처방의 80% 이상이 기존 GLP-1 치료 경험이 없는 환자에게서 나오면서 제형 다양화가 비만치료 시장 외연을 넓힐 수 있다는 가능성이 실제 처방 데이터로 나타나고 있다.노보노디스크가 최근 발표한 2분기 실적자료에 따르면 경구용 위고비는 미국 출시 약 7개월 만에 누적 처방 500만건을 넘어섰다. 회사는 기존 주사제 위고비 처방에 대한 잠식이 제한적인 가운데 새로운 환자군을 중심으로.,경구형 비만치료제가 기존 주사제 환자를 옮겨오는 데 그치지 않고 비만약을 처음 사용하는 환자를 시장으로 끌어들이는 모습이다.미국에서 경구용 위고비 신규 처방의 80% 이상이 기존 GLP-1 치료 경험이 없는 환자에게서 나오면서 제형 다양화가 비만치료 시장 외연을 넓힐 수 있다는 가능성이 실제 처방 데이터로 나타나고 있다.노보노디스크가 최근 발표한 2분기 실적자료에 따르면 경구용 위고비는 미국 출시 약 7개월 만에 누적 처방 500만건을 넘어섰다. 회사는 기존 주사제 위고비 처방에 대한 잠식이 제한적인 가운데 새로운 환자군을 중심으로,local,10,노보노디스크,,,0.616532213265155,,2.0,6.16532213265155,0.9090909090909092,4.0628296432272935,False
2026-08-28,Client,2026-08-28 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=331683,[약업신문][제약 AI 대전환 ⑥] 데모버전 넘어 업무 완결성으로… 성공적인 제약 AI PoC 조건은?,"- 1~2편: 단순 챗봇 도입의 한계와 환각 리스크, GxP 규제 충돌 등 제약 현장이 직면한 현실적 장벽 진단- 3편: 글로벌 선도 제약사들의 성공 방정식인 ‘엔드투엔드(End-...","[제약 AI 대전환 시리즈 1~5편 핵심 요약]- 1~2편: 단순 챗봇 도입의 한계와 환각 리스크, GxP 규제 충돌 등 제약 현장이 직면한 현실적 장벽 진단- 3편: 글로벌 선도 제약사들의 성공 방정식인 ‘엔드투엔드(End-...",local,10,아스트라제네카,,,0.35908986988979374,,10.0,3.5908986988979374,4.545454545454545,3.9727210375205804,False
2026-08-28,Supply Issues,2026-08-26 18:40:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=305867,"서울시약사회, 전현희 의원에 국회 계류 약사 현안 법률안 입법 촉구서 전달 - 팜뉴스",서울특별시약사회는 지난 18일 국회를 방문해 더불어민주당 전현희 의원(서울 중구·성동구갑)에게 '국회 계류 약사 현안 관련 법률안 입법촉구.,[팜뉴스=김응민 기자] 서울특별시약사회는 지난 18일 국회를 방문해 더불어민주당 전현희 의원(서울 중구·성동구갑)에게 '국회 계류 약사 현안 관련 법률안 입법촉구,local,2,품절,,,0.5099080704007968,,5.0,5.099080704007967,2.2727272727272725,3.9685393314956894,False
2026-08-28,BD,2026-08-27 18:02:00,Naver News,https://www.ajunews.com/view/20260827142744855,20년 만에 국내서 '세계폐암학회'… K-항암제 '글로벌 쇼 케이스' | 아주경제,K-항암제 기술을 선보이는 국제적인 학술대회가 대한민국에서 열린다. 업계에서는 20년 만의 서울 개최를 계기로 국내 항암 신약의 글로벌 인지도가 높아지고 다국적 ...,K-항암제 기술을 선보이는 국제적인 학술대회가 대한민국에서 열린다. 업계에서는 20년 만의 서울 개최를 계기로 국내 항암 신약의 글로벌 인지도가 높아지고 다국적 ...,local,10,CSO,,,0.4467774193865738,,7.0,4.467774193865738,3.1818181818181817,3.953391789046716,False
2026-08-28,BD,2026-08-28 09:42:00,Naver News,https://www.tokenpost.kr/news/cryptocurrency/399387,[비트 옵션 데일리] 미결제약정 442억5666만 달러…8만5000 달러 콜옵션 거래 집중 - TokenPost,비트코인 옵션 시장은 중기 포지션과 단기 거래 흐름이 모두 상승 방향에 힘을 실었다. 방어적 수요보다 추가 상승을 겨냥한 배치가 더 뚜렷했다.28일 오전 9시 40분 코인글래스 집계에 따르면 비트코인 옵션 미결제약정(OI)은 총...,비트코인 옵션 시장은 중기 포지션과 단기 거래 흐름이 모두 상승 방향에 힘을 실었다. 방어적 수요보다 추가 상승을 겨냥한 배치가 더 뚜렷했다.28일 오전 9시 40분 코인글래스 집계에 따르면 비트코인 옵션 미결제약정(OI)은 총...,local,10,계약,,,0.34895150844766487,,10.0,3.4895150844766487,4.545454545454545,3.9118908688678076,False
2026-08-28,Client,2026-08-27 06:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=416596,"""탈모 치료는 장기전…모발이식 후에도 '프로페시아' 관리 필요"" - 메디파나뉴스","""﻿남성형 탈모가 의심된다면 모발과 두피의 변화를 주의 깊게 살펴보고, 초기에 전문가의 진단을 받아 약물치료 등 필요한 치료를 시작하는 것이 좋다. 가족력이 있거나 탈모로 인한 외모 변화를 우려한다면 증상이 뚜렷해질 때까지 기다리기보다 가능한 빨리 병원을 방문해 조기에 진료를 받는 것이 바람직하다."" 정재헌 모건피부과 원장은 최근 메디파나뉴스와 만난 자리에.","""﻿남성형 탈모가 의심된다면 모발과 두피의 변화를 주의 깊게 살펴보고, 초기에 전문가의 진단을 받아 약물치료 등 필요한 치료를 시작하는 것이 좋다. 가족력이 있거나 탈모로 인한 외모 변화를 우려한다면 증상이 뚜렷해질 때까지 기다리기보다 가능한 빨리 병원을 방문해 조기에 진료를 받는 것이 바람직하다."" 정재헌 모건피부과 원장은 최근 메디파나뉴스와 만난 자리에",local,10,오가논,,,0.4301597618324267,,7.0,4.3015976183242675,3.1818181818181817,3.8536858437218333,False
2026-08-28,Client,2026-08-27 11:11:00,Naver News,https://economist.co.kr/article/view/ecn202608270020,기술 팔던 K-바이오의 반격… SK바이오팜이 바꾼 공식,그동안 국내 제약·바이오 기업의 주력 성장 모델은 초기 임상 단계에서의 기술 수출(L/O)이었다. 자체 해외 상용화망을 갖추지 못해 신약 권리를.,그동안 국내 제약·바이오 기업의 주력 성장 모델은 초기 임상 단계에서의 기술 수출(L/O)이었다. 자체 해외 상용화망을 갖추지 못해 신약 권리를,local,10,화이자,,,0.63889263976884,,0.0,6.3889263976884,0.0,3.83335583861304,False
2026-08-28,Product Approval,2026-08-28 08:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=416675,"FDA, 자니다타맙·티슬렐리주맙 위암 1차치료 승인 - 메디파나뉴스","HER2 양성 진행성 위암 치료에 이중특이항체와 면역관문억제제를 결합한 새로운 1차 병용요법이 등장했다. 미국 식품의약국(FDA)은 25일(현지 시간) 재즈 파마슈티컬스의 '자히라(Ziihera, 성분명 자니다타맙)'와 비원 메디슨의 '테빔브라(Tevimbra, 티슬렐리주맙)', 항암화학요법 병용요법을 HER2 양성 진행성 위암 등의 1차치료제로 승인했다고.","HER2 양성 진행성 위암 치료에 이중특이항체와 면역관문억제제를 결합한 새로운 1차 병용요법이 등장했다. 미국 식품의약국(FDA)은 25일(현지 시간) 재즈 파마슈티컬스의 '자히라(Ziihera, 성분명 자니다타맙)'와 비원 메디슨의 '테빔브라(Tevimbra, 티슬렐리주맙)', 항암화학요법 병용요법을 HER2 양성 진행성 위암 등의 1차치료제로 승인했다고",local,2,적응증,,,0.4263390472194993,,7.0,4.263390472194993,3.1818181818181817,3.8307615560442683,False
2026-08-28,BD,2026-08-26 06:06:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=413434,BMI 높은 류마티스관절염 환자서 JAK 억제제 치료반응↓ - 메디칼업저버,류마티스관절염 환자에서 체질량지수(BMI)가 높을수록 JAK 억제제 치료반응이 단계적으로 감소하는 것으로 나타났다.특히 BMI≥40k.,[메디칼업저버 이지현 기자] 류마티스관절염 환자에서 체질량지수(BMI)가 높을수록 JAK 억제제 치료반응이 단계적으로 감소하는 것으로 나타났다.특히 BMI≥40k,local,10,생물학적제제,,,0.4190226915001712,,7.0,4.190226915001712,3.1818181818181817,3.7868634217282997,False
2026-08-28,Client,2026-08-25 14:45:00,Naver News,https://biz.heraldcorp.com/article/10851574?ref=naver,‘44조 시장’ 키트루다 시밀러 맞붙었다…삼성바이오에피스 ‘선두’·셀트리온 ‘추격’,글로벌 의약품 매출 1위 메가 블록버스터 ‘키트루다(성분명 펨브롤리주맙)’의 특허 만료가 다가오면서 국내 대표 바이오 기업인 삼성바이오에.,[헤럴드경제=최은지 기자] 글로벌 의약품 매출 1위 메가 블록버스터 ‘키트루다(성분명 펨브롤리주맙)’의 특허 만료가 다가오면서 국내 대표 바이오 기업인 삼성바이오에,local,10,오가논,,,0.40786498865511417,,7.0,4.078649886551141,3.1818181818181817,3.719917204657958,False
2026-08-28,Client,2026-08-27 18:15:00,Naver News,https://kormedi.com/?p=2854562,"췌장암 생존기간 6.7→13.2개월⋯‘RAS 표적’ 신약, 美 FDA 승인 - 코메디닷컴",미국 FDA가 26일 레볼루션 메디슨의 먹는 표적항암제 '라손크(다락손라십)'를 전이성 췌장선암 치료제로 승인했다. 임상 3상에서 생존기간을 6.7개월에서 13.2개월로 늘리고 사망 위험을 60% 낮춘 결과가 근거가 됐다.,미국 FDA가 26일 레볼루션 메디슨의 먹는 표적항암제 '라손크(다락손라십)'를 전이성 췌장선암 치료제로 승인했다. 임상 3상에서 생존기간을 6.7개월에서 13.2개월로 늘리고 사망 위험을 60% 낮춘 결과가 근거가 됐다.,local,10,아스텔라스,,,0.6124570135147125,,0.0,6.124570135147125,0.0,3.674742081088275,False
2026-08-28,Product Approval,2026-08-28 07:06:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/08/28/CNBDB23FU5ESNANB5VOPELJNTA/?utm_source=naver&utm_medium=original&utm_campaign=biz,[Why] “1.1兆 통 큰 투자” SK바이오팜은 왜 신약 빅딜을 했을까,"Why 1.1兆 통 큰 투자 SK바이오팜은 왜 신약 빅딜을 했을까 뇌전증약 세노바메이트 2032년 특허 만료 앞둬 차세대 신약 오파칼림 도입, 2029년 美 출시 목표 경쟁사보다 개발 일정 늦어부작용이 성패 좌우.","Why 1.1兆 통 큰 투자 SK바이오팜은 왜 신약 빅딜을 했을까 뇌전증약 세노바메이트 2032년 특허 만료 앞둬 차세대 신약 오파칼림 도입, 2029년 美 출시 목표 경쟁사보다 개발 일정 늦어부작용이 성패 좌우",local,2,제형,,,0.309168625937315,,10.0,3.09168625937315,4.545454545454545,3.673193573805708,False
2026-08-28,BD,2026-08-28 09:38:00,Naver News,http://www.bizwnews.com/news/articleView.html?idxno=144515,"[헬스 HOT 뉴스] 대웅제약, 프로메디우스와 ‘오스테오시그널’ 판매·유통 맞손",대웅제약(대표 이창재·박성수)이 의료영상 인공지능(AI) 기업과 협력해 골다공증 위험군을 조기에 선별하고 진단과 치료로 연계하는 환자 관리 체계 구축에 나선다.대웅제약은 프로메디우스(대표 배현진)와 흉부 X-ray 기반 AI 골다공증 위험 스크리닝 솔루션 '오스테오시그널(Osteo Signal)'의 국내 판매·유통·공동 판촉 계약을 체결했다고 28일 밝혔다.회사에 따르면 양사는 이번 계약을 바탕으로 국내 의료기관을 대상으로 오스테오시그널 보급을 확대하고 공동 판촉에 나선다. 대웅제약은 전국 의료기관 네트워크를 활용해 시.,[비즈월드] 대웅제약(대표 이창재·박성수)이 의료영상 인공지능(AI) 기업과 협력해 골다공증 위험군을 조기에 선별하고 진단과 치료로 연계하는 환자 관리 체계 구축에 나선다.대웅제약은 프로메디우스(대표 배현진)와 흉부 X-ray 기반 AI 골다공증 위험 스크리닝 솔루션 '오스테오시그널(Osteo Signal)'의 국내 판매·유통·공동 판촉 계약을 체결했다고 28일 밝혔다.회사에 따르면 양사는 이번 계약을 바탕으로 국내 의료기관을 대상으로 오스테오시그널 보급을 확대하고 공동 판촉에 나선다. 대웅제약은 전국 의료기관 네트워크를 활용해 시,local,10,계약,,,0.30425401132054575,,10.0,3.0425401132054573,4.545454545454545,3.643705886105092,False
